StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,ASKED ME ABOUT TO PM KISAN SAMMAN NIDHI STATUS ?," 

प्रधानमंत्री किसान सम्मान निधि योजना की अधिक जानकारी के लिए अपने क्षेत्र के नोडल अधिकारी से संपर्क करें। धन्यवाद

",2024-01-07T17:45:39.487,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ME ABOUT OTHER INFO ?,"--किसान भाई , आपकी बात किसान कॉल सेंटर से हो रही है यहां पर खेती-बाड़ी संबंधित जानकारी आप प्राप्त कर सकते हैं
",2024-01-11T12:51:29.69,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"ਅਗਲੇ ਤਿੰਨ-ਚਾਰ ਦਿਨਾਂ ਤੱਕ ਤੁਹਾਡੇ ਜ਼ਿਲ੍ਹੇ ਵਿੱਚ ਮੌਸਮ ਸਾਫ਼ ਨਹੀਂ ਰਹੇਗਾ, ਇੱਥੇ ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 16 ਡਿਗਰੀ ਅਤੇ ਘੱਟੋ-ਘੱਟ ਤਾਪਮਾਨ 8 ਡਿਗਰੀ ਰਹੇਗਾ, ਪਰ ਮੀਂਹ ਪੈਣ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ।",2024-01-14T11:17:35.06,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT THE STATUS PM KISAN ?,REASON OF INELIGIBILITY (IF ANY) Not Eligible.,2024-01-14T15:32:02.5,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Vegetables,Cauliflower,Nutrient Management,FARMER ASKED ABOUT THE NUTRIENT MANAGEMENT IN CAULIFLOWER ?,"NPK 19:19:19 ग्रेड का 10 ग्राम प्रति लिटर पानी में घोल कर छिड़काव करें।
सूक्ष्म पोषक तत्व 4 ग्राम प्रति लिटर पानी में घोल कर छिड़काव करें।
",2024-01-15T09:58:02.95,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes, Ask about information on  PM - KISAN beneficiary status ,प्रधानमंत्री किसान सम्मान निधि योजना के लाभार्थी की स्थिति जानने के लिए धन्यवाद ,2024-01-15T13:43:45.507,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"THANX FOR CALLING KISAAN CALL CENTER
",2024-01-15T18:03:14.413,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"THANX FOR CALLING KISAAN CALL CENTER
",2024-01-16T07:30:08.28,2024,1
DELHI,New Delhi (Connaught Place),0   ,NA,AGRICULTURE,Oilseeds,Mustard,	Plant Protection	,FARMER ASKED ABOUT TO PM KISAN REGISTRATION STATUS INFORMATION ?,पीएम किसान निधि योजना की अधिक जानकारी के लिए आप अपने ब्लॉक में नोडल ऑफिसर से संपर्क करें,2024-01-16T10:48:22.12,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,ASKED ABOUT TO PM KISAN SAMMAN NIDHI YOJANA ?,पीएम किसान सम्मान निधि योजना में फार्म की जानकारी चेक करने के लिएओटीपी सिस्टम चालू कर दिया है इसलिए हमारा आपसे निवेदन है की फॉर्म आप नजदीकी जन सेवा केंद्र या पीएम किसान पोर्टल से चेक कर सकते हैं धन्यवाद | अधिक जानकारी के लिए ब्लॉक नोडल अधिकारी से संपर्क करें |,2024-01-17T16:06:14.18,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT THE STATUS OF PM KISAN ?,e-KYC Status :-  No,2024-01-19T09:55:38.263,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Flowers,Marigold,Nutrient Management,ASKED ABOUT TO USE OF NITROBENZIN IN JAFRI MERIGOLD ?,"नाइट्रोबेंजीन 35% - यह पौधों को ऊर्जा देने वाला, पुष्पों को बढ़ाने वाला और उपज बढ़ाने वाला है। यह पौधे की छत्रछाया को बढ़ाता है और प्रचुर मात्रा में फूल लाता है और जिससे उपज बढ़ती है। बुआई/रोपाई के 15 दिन बाद प्रत्येक 25 दिन में एक बार छिड़काव करने से उपज में काफी वृद्धि होती है",2024-01-19T14:55:09.817,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Market Information,"ASKED ABOUT TO MANDI RATE OF WHAET  ?
","नरेला मंडी  के  गेहूं  के भाव -2435  प्रति क्विंटल है
",2024-01-20T17:51:06.543,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Oilseeds,Sunflower (suryamukhi),Cultural Practices,farmer asked about to sunflower sowing time related information ?,जायद में सूरजमुखी की बुवाई का सर्वोत्तम समय फरवरी का दूसरा पखवारा है इस समय बुवाई करने पर मई के अंत पर जून के प्रथम सप्ताह तक फसल पक कर तैयार हो जाती है,2024-01-22T15:22:18.387,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Vegetables,Bottle Gourd ,Cultural Practices,Which crop is sown in Zaid?,"
जायद सीजन की प्रमुख फसलों में मूंग, उड़द या उर्द, सूरजमुखी, मूंगफली, मक्का, चना, हरा चारा, कपास, जूट, धान, ज्वार, रेप्सीड, खरबूजा, तरबूज, ककड़ी, लोबिया, पत्तेदार सब्जियां, खीरा, टिंडा, तोरई, भिंडी और अरबी आदि शामिल है।",2024-01-22T15:28:03.213,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Cereals,Wheat,Sowing Time and Weather,What is the time of sowing of wheat?,"
बुआई का समय : समय से बुआई के लिए 15 अक्टूबर से 25 नवम्बर तक बुआई करनी चाहिए एवं विलम्ब से बुआई करने की दशा में 25 नवम्बर से 25 दिसम्बर तक बुआई अवश्य कर देनी चाहिए। देर से पकने वाले प्रजातियों की बुआई समय से अवश्य कर देना चाहिए अन्यथा उपज में कमी हो जाती है ",2024-01-22T15:31:21.507,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Cereals,Oats ,Nutrient Management,ASKED ABOUT TO NUTRIENT MANAGEMENT IN  OATS ?,"NPK 18:18:18 ग्रेड का 10 ग्राम प्रति लिटर पानी में घोल कर छिड़काव करें।
",2024-01-22T17:26:11.85,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT TO PM KISAN REGISTRATION STATUS INFORMATION ?,प्रधानमंत्री किसान सम्मन निधि योजना की 16वीं किस्त फरवरी में आने की संभावना है,2024-01-22T18:19:59.88,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Vegetables,Beans ,Vegetative Propagation and Tissue Culture,NO VOICE OF THE FARMER,NO VOICE OF THE FARMER,2024-01-22T19:03:36.123,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Training and Exposure Visits,FARMER ASKED ABOUT FOR SUGARCANE JUGGRY? ,"डीडी किसान चैनल - 01126- 392321
Dr Ashok Kumar Sharma, Head KVK, Contact No.: +91-8475002277
Landline No	01360-224378
Krishi Vigyan Kendra,Sugarcane Research Centre, Bajpur Road,Kashipur,Distt. Udham Singh Nagar
Contact details	Dr Jitendra Kwatra, Head KVK, Contact No.: +91-9760226518
",2024-01-23T11:05:15.937,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes," Farmer Asked  About  To PM Kisan Samman Nidhi Scheme
"," प्रधानमंत्री किसान सम्मान निधि योजना की अधिक जानकारी के लिए अपने क्षेत्र के नोडल अधिकारी से संपर्क करें, हेल्पलाइन नंबर 011-24300606, 1800155261, 1800115526  पर संपर्क करें
",2024-01-23T17:30:01.353,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Vegetables,Chillies,Nutrient Management,"ASKED ABOUT TO NUTRIENT MANAGEMENT  ?
",सागरिका 28% (समुद्री शैवाल )का इस्तेमाल किसान आसानी से कर सकते हैं. इसके लिए 2 ML प्रति लीटर पानी में या 250 मिली प्रति एक एकड़ खेत में छिड़काव कर सकते हैं. जबकि सागरिका (समुद्री शैवाल )दानेदार का उपयोग एक एकड़ खेत में 8 से 10 किलो तक किया जा सकता है. वहीं बेल वाली फसलों के हर पेड़ पर 100 ग्राम सागरिका (समुद्री शैवाल )दानेदार के प्रयोग की सलाह दी जाती है.,2024-01-24T12:53:50.467,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"THANX FOR CALLING KISAAN CALL CENTER
",2024-01-24T16:13:31.67,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED ABOUT TO PM KISAN SAMMAN NIDHI YOJANA ?
",पीएम किसान निधि योजना की अधिक जानकारी के लिए आप अपने ब्लॉक में नोडल ऑफिसर से संपर्क करें,2024-01-25T13:39:25.06,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"THANX FOR CALLING KISAAN CALL CENTER
",2024-01-26T11:06:53.893,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Vegetables,Pea (Vegetable),"Water Management, Micro Irrigation",FARMER ASKED IRRIGATION INFORMATION IN PEA ?,बिजाई के बाद 1-2 सिंचाइयों की आवश्यकता होती है। पहली सिंचाई फूल निकलने से पहले और दूसरी सिंचाई फलियां बनने की अवस्था में करें। ज्यादा सिंचाई करने से पौधे पीले रंग के हो जाते हैं जिससे उपज में कमी आती है।,2024-01-27T14:51:12.96,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Seeds,ASKED ABOUT TO CONTACT NUMBER OF IARI PUSA DELHI ?,"पूसा दिल्ली के संपर्क नम्बर = 011-25841670, टोल फ्री नम्बर = 1800-11-8989 है।",2024-01-27T18:44:00.037,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Vegetables,Bitter Gourd,Seeds and Planting Material,"ASKED ABOUT TO VARIETIES OF BITTER GOURD ?
","
करेला की किस्म-  अर्का  हरित , प्रीति , प्रिया,  पूसा दो मौसमी, पूसा विशेष ,ग्रीन लॉन्ग है
",2024-01-28T12:34:24.01,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"मौसम का पूर्वानुमान जिले का नाम new delhi और ब्लॉक south delhi अगले तीन दिनों में वर्षा होने की संभावना  है, लेकिन आंशिक रूप से बादल छाए रहेंगे। आज का अपेक्षित अधिकतम तापमान (16 डिग्री सेल्सियस और न्यूनतम तापमान 07 डिग्री सेल्सियस और हवा की गति 11 किलोमीटर प्रति घंटा) चलने की संभावना है।
",2024-01-28T14:51:16.327,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,"FOR CALLING KISAAN CALL CENTER
","आपकी बात  किसान कॉल सेंटर से हो रही है यहां पर खेती-बाड़ी संबंधित जानकारी प्राप्त कर सकते हैं
",2024-01-28T18:32:57.177,2024,1
DELHI,New Delhi (Connaught Place),0   ,NA,AGRICULTURE,Others,Others,Government Schemes,"FOR CALLING KISAAN CALL CENTER
","--किसान कॉल सेंटर में कॉल करने के लिए धन्यवाद 
",2024-01-29T16:09:10.81,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"THANX FOR CALLING KISAAN CALL CENTER
",2024-01-30T15:17:19.997,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,Asked about bank Aadhaar seeding status 	,--પ્રધાનમંત્રી કિસાન સમ્માન નિધિ યજન માં બઁક આધાર સીડીગ કરવા તમારી બઁક નો સંપર્ક કરો અને ત્યાં DBT નું ફોરમ ભરવું અથવા npci કરાવવું ,2024-01-31T12:38:10.89,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"THANX FOR CALLING KISAAN CALL CENTER
",2024-01-31T15:06:18.04,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,sunflower flower plant name ,सूरजमुखी या 'सूर्यमुखी' (वानस्पतिक नाम : हेलियनथस एनस) अमेरिका के देशज वार्षिक पौधे हैं। यह अनेक देशों के बागों में उगाया जाता है। यह कंपोजिटी (Compositae) कुल के हेलिएंथस (Helianthus) गण का एक सदस्य है।,2024-01-31T18:15:09.177,2024,1
DELHI,EAST DELHI (Preet Vihar),DELHI,NA,AGRICULTURE,Others,Others,Training and Exposure Visits,FARMER ASKED ABOUT TRAINING IN INDO ISRAEL PROJECT ?,"Dr. Dharam Singh Yadav	ADH	0172-2582322 (Office)	
Directorate of Horticulture, Haryana, Sector-21, Panchkula-134112
adhort-hry[at]nic[dot]in",2024-01-15T14:42:48.427,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Vegetables,Bottle Gourd ,Seeds and Planting Material,FARMER ASKED ME ABOUT SOWING OF VEGETABLE ?,"बेल वाली सब्जियों की खेती जैसे लौकी , खीरा,टिंडा इत्यादि की खेती आप फरवरी में कर सकते हो",2024-01-01T09:30:54.367,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Cereals,Wheat,Nutrient Management,"FARMER ASKED NUTRIENT MANAGEMENT IN WHEAT ?
","NPK 18:18:18 ग्रेड का 10 ग्राम प्रति लिटर पानी में घोल कर छिड़काव करें।
",2024-01-02T18:40:10.09,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Fruits,Orange,Cultural Practices,FARMER ASKED ABOUT THE CULTURAL PRACTICES IN ORANGE ?,संतरे के फल पीले पड़ गए हैं तो आप उनकी तुड़ाई कर सकते हैं |,2024-01-04T10:00:35.767,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"
THANX FOR CALLING KISAAN CALL CENTER",2024-01-04T15:15:30.47,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Fruits,Orange,Nutrient Management,ASKED ABOUT NUTRIENT MANAGEMENT IN ORANGE ?,"NPK 18:18:18 ग्रेड का 10 ग्राम प्रति लिटर पानी में घोल कर छिड़काव करें।
",2024-01-06T11:46:23.553,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,"ASKED ABOUT TO  CONTACT NUMBER OF IARI PUSA DELHI ? 
","पूसा दिल्ली के संपर्क नम्बर = 011-25841670, टोल फ्री नम्बर - 1800-11-8989 है। 
",2024-01-06T16:43:35.233,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,ASKED ME ABOUT TO PM KISAN SAMMAN NIDHI STATUS ?," 

प्रधानमंत्री किसान सम्मान निधि योजना की अधिक जानकारी के लिए अपने क्षेत्र के नोडल अधिकारी से संपर्क करें। धन्यवाद

",2024-01-07T17:45:41.267,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,NO VOICE OF THE FARMER,"आवाज नहीं आ पाने के कारण से आपके कॉल को डिस्कनेक्ट किया जा रहा है किसान कॉल सेंटर में फोन करने के लिए धन्यवाद
",2024-01-09T09:00:04.01,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Credit,ASKED ABOUT TO CLEANING WORK INFORMATION ?,सफाई से संबंधित कार्य के लिए नगरपालिका में संपर्क करें।,2024-01-10T12:58:08.873,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"मौसम का पूर्वानुमान जिले का नाम दिल्ली और ब्लॉक दिल्ली अगले तीन दिनों में वर्षा होने की संभावना नहीं है, लेकिन आंशिक रूप से बादल छाए रहेंगे। आज का अपेक्षित अधिकतम तापमान (14 डिग्री सेल्सियस और न्यूनतम तापमान 07 डिग्री सेल्सियस और हवा की गति 05 किलोमीटर प्रति घंटा) चलने की संभावना है।
",2024-01-12T12:08:32.36,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes, Ask about information on  PM - KISAN beneficiary status	,પ્રધાનમંત્રી કિસાન સમ્માન નિધિ યોજના નું બેનેફિશ્યિરી સ્ટેટ્સ ચેક કરવા માટે આ લિંક ઉપર ક્લિક કરો. https://pmkisan.gov.in/BeneficiaryStatus_New.aspx,2024-01-12T19:33:26.023,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ME ABOUT SUBSIDY ON DRONE SYSTEM ?,"कृषि प्रशिक्षण संस्थानों, कृषि विश्वविद्यालयों को ड्रोन खरीदने के लिए 100 प्रतिशत यानी अधिकतम 10 लाख तक का अनुदान दिया जा रहा है. वहीं, कृषक उत्पादक संगठनों को खरीद पर 75 प्रतिशत तक का अनुदान दिया जाता है.",2024-01-13T12:45:28.497,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,"Power, Roads etc.",TEST CALL,TEST CALL,2024-01-14T08:48:00.43,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Oilseeds,Mustard,	Plant Protection	,FARMER ASKED ABOUT THE CONTROL OF DISEASE IN MUSTARD ?,"कार्बेन्डाजिम 50 % 1 किलोग्राम प्रति हेक्टेयर के हिसाब से सिंचाई के साथ जड़ क्षेत्र में डालें।
",2024-01-17T16:35:34.1,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Cereals,Wheat,Seeds,"asked about to storage pest management
","पायराद किकरी दवा की एक गोली प्रति 10 क्विंटल अनाज हेतु भंडारण में रखें
इथाइल डाई ब्रोमाइड  3 गोली प्रति 10 क्विंटल अनाज के हिसाब से प्रधूमन करें।
",2024-01-19T12:11:40.12,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Flowers,Marigold,Nutrient Management,ASKED ABOUT TO NUTRIENT MANAGEMENT IN JAFRI MERIGOLD  ?,"NPK 18:18:18 ग्रेड का 10 ग्राम प्रति लिटर पानी में घोल कर छिड़काव करें।
",2024-01-19T14:56:14.017,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"THANX FOR CALLING KISAAN CALL CENTER
",2024-01-19T16:33:46.653,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes, Ask about information on  PM - KISAN beneficiary status,प्रधानमंत्री किसान सम्मान निधि योजना के लाभार्थी की स्थिति जानने के लिए इस लिंक पर क्लिक करें https://pmkisan.gov.in/BeneficiaryStatus_New.aspx,2024-01-21T18:53:44.05,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes, Ask about information on  PM - KISAN beneficiary status,प्रधानमंत्री किसान सम्मान निधि योजना के लाभार्थी की स्थिति जानने के लिए इस लिंक पर क्लिक करें https://pmkisan.gov.in/BeneficiaryStatus_New.aspx,2024-01-21T18:58:20.403,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Vegetables,Cauliflower,Organic Farming,Information related to planting vegetables,"इस मौसम में तैयार बन्दगोभी, फूलगोभी, गांठगोभी आदि की रोपाई मेड़ों पर कर सकते हैं। ",2024-01-22T15:20:00.25,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Oilseeds,Sunflower (suryamukhi),	Plant Protection	,farmer asked about to Information related to sunflower seed rate ?,"बीज की मात्रा अलग अलग पड़ती है, जैसे की संकुल या सामान्य प्रजातियो  में 12 से 15 किलो ग्राम प्रति हैक्टर बीज लगता है और संकर प्रजातियो में 5 से 6 किलो ग्राम प्रति हैक्टर बीज लगता हैI यदि बीज की जमाव गुणवता 70% से कम हो तो बीज की मात्रा बढ़ाकर बुवाई करना चाहिए, ",2024-01-22T15:24:14.363,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"THANX FOR CALLING KISAAN CALL CENTER
",2024-01-24T16:27:26.697,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"THANX FOR CALLING KISAAN CALL CENTER
",2024-01-24T19:03:35.72,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,ASKED ABOUT KISAN CREDIT CARD,"किसान क्रेडिट कार्ड आप बैंक शाखा से बनवा सकते हैं इस पर 7% ब्याज दर रहती है अगर आप  समय पर जमा करा रहे हैं तो केंद्र सरकार की तरफ से 3% राशि माफ कर दी जाती है
",2024-01-26T19:10:21.05,2024,1
DELHI,New Delhi (Connaught Place),0   ,NA,AGRICULTURE,Cereals,Triticale,Weather,Farmer asked query on Weather,"मौसम  पूर्वानुमान के अनुसार आप के  जिले …दक्षिण-पश्चिम-दिल्ली …में अगले तीन दिनों में हल्की वर्षा होने की संभावना  है, और  आज का अपेक्षित अधिकतम तापमान (20 डिग्री सेल्सियस और न्यूनतम तापमान 9 डिग्री सेल्सियस और हवा की गति  10-15 किलोमीटर प्रति घंटा) चलने की संभावना है।
",2024-01-30T08:19:03.73,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,अगले 5 दिन में दिल्ली में गरज से साथ हल्की वर्षा होने की संभावना हैl  अधिकतम तापमान 17 डिग्री सेंटीग्रेड है न्यूनतम तापमान 8 डिग्री सेंटीग्रेड हवा की गति 9 किलोमीटर प्रति घंटा की रफ्तार से चलेगी,2024-01-30T18:06:13.97,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"मौसम का पूर्वानुमान जिले का नाम…NEW DELHI..और ब्लॉक…NORTH DELHI अगले तीन दिनों में वर्षा होने की संभावना नहीं है, लेकिन आंशिक रूप से बादल छाए रहेंगे। आज का अपेक्षित अधिकतम तापमान (19 डिग्री सेल्सियस और न्यूनतम तापमान 9 डिग्री सेल्सियस और हवा की गति 6 किलोमीटर प्रति घंटा) चलने की संभावना है।
",2024-01-31T10:18:38.32,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Vegetables,Potato,Nutrient Management,TEST CALL,TEST CALL,2024-01-31T17:30:31.337,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"मौसम का पूर्वानुमान, जिले का नाम NEW DELHI और ब्लॉक DELHI में अगले तीन दिनों में वर्षा होने की संभावना है, और आंशिक रूप से बादल छाए रहेंगे। आज का अपेक्षित अधिकतम तापमान 15 डिग्री सेल्सियस और न्यूनतम तापमान 06 डिग्री सेल्सियस और हवा की गति 04 किलोमीटर प्रति घंटा चलने की संभावना है।
",2024-01-03T17:22:52.68,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Fruits,Citrus,Nutrient Management,"ASKED ABOUT TO BACTERIAL BLIGHT DISEASE IN CITRUS ?
","कॉपर ऑक्सीक्लोराइड 50% डब्लू.पी.(ब्लइटटॉक्स/ ब्लू कॉपर) 45 ग्राम + स्ट्रेप्टोसाईक्लीन 2 ग्राम दवा का प्रति 15 लिटर पानी में घोल बना कर छिड़काव करें।
",2024-01-07T12:07:18.577,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Government Schemes,FOR CALLING KISAAN CALL CENTER,"THANX FOR CALLING KISAAN CALL CENTER
",2024-01-09T12:39:41.433,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,ASKED ABOUT ABOUT INSECT CONTROL IN WHEAT ?," दीमक की रोकथाम के लिये क्लोरोपायरिफॉस 20%  ई.सी. 4 लिटर प्रति हेक्टेयर की दर से सिंचाई के साथ देवें।   
",2024-01-11T10:17:31.86,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,ASKED ABOUT ABOUT INSECT CONTROL IN WHEAT ?," दीमक की रोकथाम के लिये क्लोरोपायरिफॉस 20%  ई.सी. 4 लिटर प्रति हेक्टेयर की दर से सिंचाई के साथ देवें।   
",2024-01-11T10:17:32.11,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Credit,ASKED ABOUT TO CONTACT NUMBER INFORMATION ?,हमारे पास नंबर बदलने की सुविधा नहीं है क्रॉप इंश्योरेंस में नंबर चेंज खुद फार्मर करवा सकता है,2024-01-11T11:41:39.08,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,"ASKED ABOUT TO INSECT CONTROL IN MANGO ?
","डाईमिथोएट 30 ई.सी. 2 एम एल प्रति लीटर पानी की दर से छिड़काव करें।
",2024-01-11T13:19:16.367,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Fruits,Mango,Fertilizer Use and Availability,ASKED ABOUT TO FERTILIZER DOSE IN MANGO ?," 15 साल के आम में देशी खाद 60 किलो, यूरिया 200 ग्राम, सुपर फॉस्फेट 750 ग्राम, म्यूरेट ऑफ पोटाश 300 ग्राम, सूक्ष्म पोषक तत्व 100 ग्राम प्रति पौधा देवें।
",2024-01-11T13:22:33.41,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,AGRICULTURE,Others,Others,Sowing Time and Weather,ASKED ABOUT TO SOWING TIME OF VEGETABLE IN JANUARY ?,"जनवरी का महीना सब्जियों की खेती मौसम में उगाई जाने वाली प्रमुख सब्जियों की तो इसमें से गर्मियों के दिनों में तैयार होने वाली सब्जी और फलों को प्राथमिकता दी जाती है. जैसे लौकी, बंद गोभी, भिंडी, करेला, खीरा, ककड़ी. अरबी, मिर्च, टमाटर, पालक आदि.",2024-01-11T13:26:22.967,2024,1
DELHI,New Delhi (Connaught Place),DELHI,NA,HORTICULTURE,Drug and Narcotics,OPIUM POPY,Nutrient Management,"FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT IN  ?
","NPK 18:18:18 ग्रेड का 10 ग्राम प्रति लिटर पानी में घोल कर छिड़काव करें।
",2024-01-13T14:56:59.813,2024,1
